page,column,column_page,column_page_end,guessed,title,bold_ratio,first_line
247,left,477,477,0,АМФИКТИОНИЯ,0.848,АМФИКТИОНИЯ
247,left,477,478,0,АМФИПОЛЬ,0.832,АМФИПНПОЛЬ
247,right,478,478,0,АМХАРА,0.832,"АМХАРА,"
247,right,478,479,0,АМХЕРСТА МИССИЯ 1816 -,0.82,АМХЕРСТА МИССИЯ 1816 -
247,left,477,477,0,АМУРСКОЕ КАЗАЧЬЕ ВОЙСКО,0.823,‚АМУРСКОЕ КАЗАЧЬЕ ВОЙСКО
247,right,478,478,0,АМФИТЕАТР,0.832,АМФИТЕАТР |
248,left,479,479,0,АМЬЕН,0.835,АМЬЁН
248,left,479,480,0,АМЬЕНСКАЯ ОПЕРАЦИЯ 1918,0.831,АМЬЁНСКАЯ ОПЕРАЦИЯ 1918 -
248,right,480,480,0,АМЬЕНСКАЯ ХАРТИЯ,0.818,АМЬЁНСКАЯ ХАРТИЯ
248,right,480,481,0,АМЬЕНСКИЙ МИРНЫЙ ДОГОВОР 1802,0.825,АМЬЁНСКИЙ МИРНЫЙ ДОГОВОР 1802 -
249,left,481,482,0,АНАБАПТИСТЫ,0.85,"АНАБАПТИСТЫ,"
249,right,482,482,0,АНАЗАТ,0.84,АНАЗАТ
249,right,482,482,0,АНАНИЯ ШИРАКАЦИ,0.858,АНАНИЯ ШИРАКАЦИ —
249,right,482,483,0,АНАНЬИНСКАЯ КУЛЬТУРА,0.842,АНАНЬБЬИНСКАЯ КУЛЬТУРА-
249,right,482,482,0,«АНАБАСИС»,0.817,«АНАБАСИС»
250,left,483,484,0,АНАПА,0.85,АНАПА
250,right,484,486,0,АНАРХИЗМ,0.842,АНАРХИЗМ
251,right,486,488,0,АНАРХО-СИНДИКАЛИЗМ,0.832,АНАРХО-СИНДИКАЛИЗМ
252,right,488,489,0,"АНАСТАСЕВИЧ, Василий Григорьевич",0.805,"‚АНАСТАСЕВИЧ, Василий БГрЁг;;;›п‹;ЁЁ;…"
253,left,489,489,0,АНАСТАСИЙ,0.839,АНАСТАСИЙ
253,left,489,489,0,АНАТ,0.848,АНАТ
253,left,489,489,0,АНАТОЛИЯ,0.844,АНАТОЛИЯ
253,left,489,490,0,АНАУ,0.831,АНАУ —
253,right,490,490,0,АНАФЕМА,0.846,АНАФЕМА
253,right,490,490,0,АНАХОРЕТ,0.845,АНАХОРЕТ
253,right,490,490,0,АНБЕРД,0.833,"АНБЕРД,"
253,right,490,490,0,АНВАЛЬ,0.843,"АНВАЛЬ,"
253,right,490,491,0,АНВЕЛЬТ,0.844,"АНВЕЛЬТ,"
254,left,491,491,0,АНГА,0.845,АНГА
254,left,491,492,0,АНГАРЕТИС,0.839,АНГАРЕТИС
254,right,492,492,0,АНГ ДУОНГ,0.845,АНГ ДУОНГ
254,right,492,492,0,АНГЕЛОВ,0.837,"АНГЕЛОВ,"
254,right,492,493,0,АНГЕЛЫ,0.842,АНГЕЛЫ
254,right,492,492,0,АНГАРИЯ _,0.825,АНГАРИЯ _
255,left,493,493,0,АНГ ЕМ,0.864,АНГ ЕМ
255,left,493,493,0,АНГИАНО,0.847,АНГИАНО
255,left,493,494,0,АН ГИР,0.843,АН ГИР
255,right,494,494,0,АНГКОР-ТОМ,0.842,АНГКОР-ТОМ
255,right,494,495,0,АНГЛИИСКАЯ АГРЕССИЯ ПРОТИВ ОМАНА,0.842,АНГЛИЙСКАЯ АГРЁССИЯ ПРОТИВ ОМАНА
255,right,494,494,0,АНГКОР-ВАТ -,0.838,АНГКОР-ВАТ -
256,left,495,507,0,"АНГЛИЙСКАЯ БУРЖУАЗНАЯ — РЕВОЛЮЦИЯ 17 ВЕКА — победоносная бурж. революция, приведшая ои",0.81,"АНГЛИЙСКАЯ БУРЖУАЗНАЯ — РЕВОЛЮЦИЯ 17 ВЕКА — победоносная бурж. революция, приведшая ои"
262,left,507,507,0,АНГЛИЙСКАЯ ИНТЕРВЕНЦИЯ В ЗАКАВКАЗЬЕ 1918— 21,0.813,АНГЛИЙСКАЯ ИНТЕРВЕНЦИЯ В ЗАКАВКАЗЬЕ 1918— 21 — см. Иностранная военная интервенция на Н ра - з лзО Эт
262,left,507,507,0,АНГЛИЙСКАЯ ИНТЕРВЕНЦИЯ В ИОРДАНИИ,0.843,АНГЛИЙСКАЯ ИНТЕРВЕНЦИЯ В ИОРДАНИИ
262,left,507,510,0,АНГЛИЙСКАЯ ИНТЕРВЕНЦИЯ В СРЕДНЕЙ АЗИИ 1918—20,0.816,‚ АНГЛИЙСКАЯ ИНТЕРВЕНЦИЯ В СРЕДНЕЙ АЗИИ 1918—20 — вооруж. борьба англ. империализ-
263,right,510,511,0,АНГЛИЙСКИЙ БАНК,0.843,АНГЛИЙСКИЙ БАНК
264,left,511,512,0,АНГЛИКАНСКАЯ ЦЕРКОВЬ,0.826,АНГЛИКАНСКАЯ ЦЕРКОВЬ
264,right,512,512,0,АНГЛИЧАНЕ,0.833,АНГЛИЧАНЕ
264,right,512,513,0,АНГЛИЯ,0.853,АНГЛИЯ
265,left,513,513,0,АНГЛО-АМЕРИКАНСКАЯ ВОЙНА 1812—14.,0.817,АНГЛО-АМЕРИКАНСКАЯ ВОЙНА 1812—14.
265,left,513,515,0,АНГЛО-АМЕРИКАНСКАЯ ИНТЕРВЕНЦИЯ НА СЕВЕРЕ СОВЕТСКОЙ — РОССИИ 1918 — 20,0.825,‚° АНГЛО-АМЕРИКАНСКАЯ ИНТЕРВЕНЦИЯ НА СЕВЕРЕ СОВЕТСКОЙ — РОССИИ 1918 — 20. В нач.
266,left,515,516,0,АНГЛО-АМЕРИКАНСКИЙ ПРОФСОЮЗНЫЙ,0.844,АНГЛО-АМЕРИКАНСКИЙ ПРОФСОЮЗНЫЙ
266,right,516,518,0,"АНГЛО-АФГАНСКИЕ ВОЙНЫ 1838—42, 1878—80, 1919",0.797,"АНГЛО-АФГАНСКИЕ ВОЙНЫ 1838—42, 1878—80, 1919 — захватиич. колопиальные войны Англии против"
267,right,518,519,0,"АНГЛО-АФГАНСКИЕ ДОГОВОРЫ И СОГЛАШК. НИЯ 1809, 1855, 1857, 1879, 1893, 1905, 1919, 1921.",0.823,"АНГЛО-АФГАНСКИЕ ДОГОВОРЫ И СОГЛАШК. НИЯ 1809, 1855, 1857, 1879, 1893, 1905, 1919, 1921."
268,left,519,520,0,АНГЛО-АШАНТИЙСКИЕ ВОЙНЫ,0.847,АНГЛО-АШАНТИЙСКИЕ ВОЙНЫ
268,right,520,521,0,АНГЛО-БИРМАНСКИЕ ВОЙНЫ,0.848,АНГЛО-БИРМАНСКИЕ ВОЙНЫ
269,left,521,523,0,АНГЛО-БУРО-ЗУЛУССКАЯ — ВОЙНА — 1838—40,0.825,АНГЛО-БУРО-ЗУЛУССКАЯ — ВОЙНА — 1838—5л0-
269,left,521,521,0,"АНГЛО-БИРМАНСКИЕ ДОГОВОРЫ 1826, 1862 и 1867",0.807,"АНГЛОо-БИРМАНСКИЕ ДоОГОВО- РЫ 18926, 1862 и 1867 — неравно-"
270,left,523,526,0,АНГЛоО-БУРСКАЯ ВОЙНА 1899—1902,0.834,АНГЛоО-БУРСКАЯ ВОЙНА 1899—1902
271,right,526,527,0,АНГЛО-ГЕРМАНСКАЯ О ДЕКЛАРАЦИЯ — 1938,0.828,АНГЛО-ГЕРМАНСКАЯ О ДЕКЛАРАЦИЯ — 1938
272,left,527,527,0,АНГЛО-ГЕРМАНСКИЙ КОНФЛИКТ 1901.,0.827,АНГЛО-ГЕРМАНСКИЙ КОНФЛИКТ 1901.
272,left,527,528,0,АНГЛО-ГОЛЛАНДСКИЕ ВОЙНЫ,0.84,АНГЛоО-ГОЛЛАНДСКИЕ ВбОЙНЫ
272,right,528,531,0,АНГЛО-ДАТСКАЯ ВОЙНА,0.84,АНГЛО-ДАТСКАЯ ВОЙНА
272,left,527,527,0,АНГЛО-ГЕРМАНСКОЕ МОРСКОЕ СОГЛАШЁНИЕ 1935,0.799,"` АНГЛО-ГЕРМАНСКОЕ МОРСКОЕ СОГЛАШЁНИЕ 1935 — соглашение, изменившее соотношение воен.-мор. о )р ои и"
274,left,531,532,0,АНГЛО-ЕГИПЕТСКАЯ ВОЙНА 1882 -,0.836,АНГЛО-ЕГИПЕТСКАЯ ВОЙНА 1882 -
274,right,532,532,0,АНГЛО-ЕГИПЕТСКИЕ СОГЛАШЕНИЯ,0.843,АНГЛОо-ЕГИПЕТСКВИЕ СОГЛАШЕНИЯ
274,right,532,532,0,АНГЛО-ЕГИПЕТСКИЙ ДОГОВОР,0.839,АНГЛО-ЕГИПЕТСКИЙ ДОоГоВОР
275,left,533,533,0,АНГЛО-ЗУЛУССКАЯ ВОЙНА,0.834,АНГЛО-ЗУЛУССКАЯ ВОЙНА
275,left,533,533,0,АНГЛО-ИРАКО-ТУРЕЦКИЙ,0.821,АНГЛО-ИРАКО-ТУРЕЦКИЙ
275,right,534,535,0,АНГЛО-ИРАНСКАЯ ВОЙНА,0.837,АНГЛО-ИРАНСКАЯ ВОЙНА
275,left,533,533,0,АНГЛО-ЕГИПЕТСКОЕ СОГЛАШЕНИЕ 1954,0.829,АНГЛО-ЕГИПЕТСКОЕ СОГЛАШЕНИЕ 1954 (
275,left,533,534,0,"АНГЛО-ИРАКСКИЕ ДОГОВОРЫ 1922, 1926, 1927, 1930, 1948 и 1955",0.81,"‚ АНГЛО-ИРАКСКИЕ ДОГОВОРЫ 1922, 1926, 1927, 1930, 1948 и 1955 — носили неравноправный характер"
276,left,535,535,0,АНГЛО-ИРАНСКАЯ НЕФТЯНАЯ КОМПАНИЯ,0.847,АНГЛО-ИРАНСКАЯ НЕФТЯНАЯ КОМПАНИЯ
276,right,536,536,0,АНГЛО-ИРАНСКИЙ КОНФЛИКТ,0.842,АНГЛО-ИРАНСКИЙ КОоНФЛИКТ
276,right,536,536,0,АНГЛО-ИРЛАНДСКИЙ ДОГОВОР,0.83,АНГЛО-ИРЛАНДСКИЙ ДОГОВОР
276,right,536,538,0,АНГЛО-ИСПАНСКИЕ ВОЙНЫ,0.847,АНГЛО-ИСПАНСКИЕ ВОЙНЫ
276,left,535,536,0,"АНГЛО-ИРАНСКИЕ ДОГОВОРЫ И СОГЛАШЕНИЯ 1801, 1809, 1814, 1857, 1919",0.818,"АНГЛО-ИРАНСКИЕ ДОГОВОРЫ И СОГЛАШЕ- НИЯ 1801, 1809, 1814, 1857, 1919. Политич. и"
277,right,538,538,0,АНГЛО-ИТАЛО-ФРАНЦУЗСКОЕ,0.828,АНГЛО-ИТАЛО-ФРАНЦУЗСКОЕ
277,right,538,538,0,АНГЛО-ИТАЛЬЯНСКИЕ СОГЛАШЕНИЯ,0.845,АНГЛоО-ИТАЛЬЯНСКИЕ СОГЛАШЁНИЯ
277,right,538,539,0,АНГЛО-ЙЁМЕНСКИЙ ДОГОВОР,0.842,АНГЛО-ЙЁМЕНСКИЙ ДОоГОВОР
278,left,539,539,0,АНГЛО-ЙЁМЕНСКИЙ КНФЛИКТ 1918—28,0.828,АНГЛО-ЙЁМЕНСКИЙ — КоНФЛЙИКТ 1918—28.
278,left,539,539,0,АНГЛО-ЙЕМЕНСОКИЙ КОНФЛИКТ 1949—51,0.814,АНГЛО-ЙЕМ ЕНСОКИЙ КОоНФЛИКТ 1949—51-
278,left,539,542,0,АНГЛО-КИТАЙСКАЯ ВОЙНА 1840—42,0.809,"АНГЛО-КИТАЙСКАЯ ВОЙНА 1840—42,"
278,left,539,539,0,АНГЛО-КАТОЛИЦИЗМ,0.796,‚`АНГЛО-КАТОЛИЦИЗМ
280,left,543,544,0,АНГЛО-КУВЕЙТСКИЙ ДОГОВОР 1899,0.841,АНГЛО-КУВЕЙТСКИЙ ДОГОВОР 1899
280,right,544,544,0,АНГЛО-ЛИВИЙСКИЙ ДОГОоВОР 1953 .,0.833,‚АНГЛО-ЛИВИЙСКИЙ ДОГОоВОР 1953 .
280,right,544,545,0,АНГЛО-МАЙСУРСКИЕ ВОЙНЫ,0.836,‚АНГЛО-МАЙСУРСКИЕ ВОЙНЫ
281,left,545,546,0,АНГЛО-МАРАТХСКИЕ ВОЙНЫ,0.84,АНГЛО-МАРАТХСКИЕ ВОЙйНЫ
281,right,546,546,0,АНГЛО-НЕДЖДИЙСКИЙ ДоОГоВОР 1915°,0.831,АНГЛО-НЕДЖДИЙСКИЙ ДоОГоВОР 1915°
281,right,546,546,0,АНГЛоО-НЕПАЛЬСКАЯ ВОЙНА 1814—,0.838,АНГЛоО-НЕПАЛЬСКАЯ ВОЙНА 1814—
281,right,546,547,0,АНГЛоО-ОМАНСКИЕ (МАСКАТСКИЕ) ДОГОВОРЫ,0.83,АНГЛоО-ОМАНСКИЕ (МАСКАТСКИЕ) ДОГОВОРЫ
282,left,547,548,0,АНГЛО-РУССКАЯ ВОЙНА НА МОРЕ 1807—12.,0.83,АНГЛО-РУССКАЯ ВОЙНА НА МОРЕ 1807—12.
282,left,547,547,0,АНГЛО-ОМАНСКИЕ СОГЛАШЕНИЯ 1892,0.827,`АНнГЛлоО-ОМАНСКИЕ СОГЛАШЁНИЯ 1892 -
282,right,548,549,0,"АНГЛО-РУССКИЕ СОГЛАШЕНИЯ 1873, 1885, 1907",0.801,"‚АНГЛоО-РУССВИЕ СОГЛАШЕНИЯ 1873, 1885, 1907."
283,left,549,550,0,«АНГЛО-САКСОНСКАЯ ХРОНИКОА» (,0.83,«АНГЛО-САКСОНСКАЯ ХРОНИКОА» (
283,right,550,550,0,АНГ.ЛО-САКСОНСКИЕ ПРАВДЫ |,0.834,АНГ.ЛО-САКСОНСКИЕ ПРАВДЫ |
283,left,549,549,0,АНГЛО-РУССВИЙ КОМиТЕЁТ ЕДИНСТВА ‹,0.819,АНГЛО-РУССВИЙ КОМиТЕЁТ ЕДИНСТВА ‹
283,right,550,551,0,АНГЛОо-САКСОНСКОоЕ ЗАВОЕВАНИЕ,0.835,АНГЛОо-САКСОНСКОоЕ ЗАВОЕВАНИЕ
284,left,551,551,0,АНГЛО-САКСЫ,0.833,АНГЛО-САКСЫ
284,right,552,552,0,АНГЛО-СИАМСКИЕ ДОГОВОРЫ,0.839,АНГЛО-СИАМСКИЕ ДОГОВОРЫ
284,left,551,552,0,АНГЛО-САУДОВСВИЙ — коНФЛИВТ,0.824,АНГЛО-САУДОВСВИЙ — коНФЛИВТ
284,right,552,553,0,АНГЛО-СЙБХСКИЕ ВОЙ НЫ 1845—^6 и 1848—49-,0.806,АНГЛО-СЙБХСКИЕ ВОЙ НЫ 1845—^6 и 1848—49-
285,right,554,554,0,"АНГЛО-ТРАНСИОРДАНСКИЕ ДОГОВО- РЫ 1928, 1946 и 1948. Договор 1928—",0.814,"АНГЛО-ТРАНСИОРДАНСКИЕ ДОГОВО- РЫ 1928, 1946 и 1948. Договор 1928—"
285,left,553,553,0,"АНГЛО-СОВЁТСКИЕ ДОГОВОРЫ И СОГЛАШЕ- НИЯ 1921, 1924, 1937, 1941, 1942 — см. Советско- индлиПекие договоры м соглашщения.",0.792,"АНГЛО-СОВЁТСКИЕ ДОГОВОРЫ И СОГЛАШЕ- НИЯ 1921, 1924, 1937, 1941, 1942 — см. Советско- индлиПекие договоры м соглашщения."
285,right,554,555,0,АНГЛО-ТУРЕЦКАЯ ВОЙНА 1807 —09.°,0.82,АНГЛО-ТУРЕЦКАЯ ВОЙНА 1807 —09.°
285,right,554,554,0,АНГЛо-СОВЁТСКОо-ИРАНСКИЙ ДОГОо- ВОР 1942 — см. Советско-англо-иранский,0.809,АНГЛо-СОВЁТСКОо-ИРАНСКИЙ ДОГОо- ВОР 1942 — см. Советско-англо-иранский
285,left,553,554,0,АНГЛО-СОВЕТСКИЙ ПРОФСОЮЗНЫЙ — КОМИ- ТЕТ — орган сотрудничества ипрофсоюзов СССР и,0.811,АНГЛО-СОВЕТСКИЙ ПРОФСОЮЗНЫЙ — КОМИ- ТЕТ — орган сотрудничества ипрофсоюзов СССР и
286,left,555,555,0,АНГЛО-ТУРЕЦКАЯ ПОНВЕНЦИЯ 1914.,0.839,АНГЛО-ТУРЕЦКАЯ ПОНВЕНЦИЯ 1914.
286,left,555,556,0,"АНГло-ТУРЁЦКИЕ ДОГОВОРЫ 1799, 1809, 1878.",0.818,"АНГло-ТУРЁЦКИЕ ДОГОВОРЫ 1799, 1809, 1878."
286,right,556,556,0,АНГЛоО-ТУРЕЦКО-ФРАНЦУЗСКИЙ ДОоГОВОР 1939,0.838,АНГЛоО-ТУРЕЦКО-ФРАНЦУЗСКИЙ ДОоГОВОР 1939
286,right,556,558,0,АНГЛО-ФРАНКО-ИЗРАНЛЬСКАЯ АГРЕССИЯ ПРОТИВ ЕГИПТА (1956),0.822,"АНГло - ФРАНКО - ИЗРАНЛЬСКАЯ — АГРЕССИЯ ПРОТИВ ЕГИПТА (1956). Предпринимая — агрессию,"
287,right,558,560,0,"АНГЛО-ФРАНКоО-КИТАЙСКАЯ ВОЙНА 1856— 60,",0.815,"АНГЛО-ФРАНКоО-КИТАЙСКАЯ ВОЙНА 1856— 60,"
288,right,560,561,0,АНГЛО-ФРАНКО-РУССКОЕ СОГЛАШЕНИЕ 1915,0.82,АНГЛО-ФРАНКО-РУССКОЕ СОГЛАШЕНИЕ 1915
289,left,561,561,0,АНГЛО-ФРАНЦУЗСКАЯ — ДЕКЛАРАЦИЯ — 1862,0.82,АНГЛО-ФРАНЦУЗСКАЯ — ДЕКЛАРАЦИЯ — 1862
289,right,562,562,0,АНГЛО-ФРАНЦУЗСКИЙ ДОГОЗВОР 1947,0.834,АНГЛО-ФРАНЦУЗСКИЙ ДО]?(ЗВОР 1947 (
289,right,562,563,0,АНГЛО-ФРАНЦУЗСКОЕ СОГЛАШЕНИЕ 1904,0.827,АНГЛО-ФРАНЦУЗСКОЕ СОГЛАШЕНИЕ 1904
289,left,561,562,0,АНГЛО-ФРАНЦУЗСКИЕ СОГЛАШЁНИЯ 1945,0.81,`АНГЛО-ФРАНЦУЗСКИЕ — СОГЛАШЁНИЯ — 1945 \ #З е оо _ У _ В ъ »
290,left,563,563,0,АНГЛО-ЭФИОПСКАЯ ВОЙНА 1867—68 -,0.817,АНГЛО-ЭФИОПСКАЯ ВОЙНА 1867—68 -
290,left,563,563,0,"АНГЛО-ЭФИОПСКИЕ ДОГОВОРЫ И СОГЛАШЕНИЯ 1897, 1902, 1942, 1944 и 1954",0.814,"° АНГЛО-ЭФИОПСКИЕ ДОГОВОРЫ И СОГЛАШЕ- НИЯ 1897, 1902, 1942, 1944 и 1954. Д оговор"
290,left,563,565,0,Англо-японский союз,0.828,Англо-японский — союз
291,left,565,565,0,АНГЛЫ,0.845,АНГЛЫ
291,left,565,566,0,АНГОЛА,0.838,АНГОЛА
291,right,566,567,0,АНГОРСКАЯ БИТВА 1402 -,0.835,АНГОРСКАЯ БИТВА 1402 -
292,left,567,568,0,АНГОСТУРСКИЙ КОНГРЕСС 1819°,0.811,АНГОСТУРСКИЙ КОНГРЕСС 1819°
292,right,568,568,0,АНГУМУА,0.829,АНГУМУА
292,right,568,568,0,АНГ ЧАН (1791—183%) -,0.775,АНГ ЧАН (1791—183%) -
292,right,568,568,0,АНДАЛУСИЯ,0.825,АНДАЛУСИЯ
292,right,568,569,0,АНДАМАНЦЫ,0.842,АНДАМАНЦЫ
292,right,568,568,0,АНГУЛЕМ,0.836,АНГУЛЕМ
293,left,569,569,0,АНДЕРСА АРМИЯ,0.837,АНДЕРСА АРМИЯ
293,left,569,569,0,"АНДЕРСОН, Ингвар",0.807,"АНДЕРСОН (Апйег55оп), Ингвар_"
293,left,569,569,0,"АНДЕРСОН, Юхан Гуннар",0.801,"АНДЕРСОН (Апдегз5оп), Юхан Гуннар |"
293,right,570,570,0,АНДИЖАН,0.84,АНДИЖАН
293,left,569,569,0,"АНДЖЕЛКОВИЧ, Коча",0.792,"`АНДЖЁЛКОВИЧ (Ан\елКови|), Коча"
293,left,569,570,0,АНДЖИЕВСКИЙ,0.837,АНДЖИЕВСКИЙ
293,right,570,571,0,АНДИЖАНСКОЕ ВОССТАНИЕ 1898,0.812,АНДИЖАНСКОЕ — ВОССТАНИЕ 1898
294,left,571,571,0,АНДО,0.828,"АНДО,"
294,left,571,571,0,АНДНЧ,0.806,АНДНЧ
294,left,571,573,0,АНДОРРА ( о ),0.817,АНДОРРА ( о )
295,left,573,573,0,"АНДРАШИ, Дьюла старший",0.786,"АНДРАШИ (Апдгаз5у), Дьюла — старший"
295,left,573,573,0,"АНДРЕ, Эрнст Бальтер",0.787,"АНДРЕ (Апагае), Эрист Бальтер`"
295,right,574,574,0,"АНДРЕЕВ, Андрей Андреевич",0.788,"АНДРЕЕВ, Андрей Андреевич"
295,right,574,574,0,"АНДРЕЕВ, Михаил Степанович",0.792,"АНДРЕЕВ, Михаил Степанович ("
295,right,574,574,0,"АНДРЕЕВИЧ, Яков Максимович",0.804,"АНДРЕЕВИЧ, Яков Максимович"
295,left,573,573,0,АНДРАШИ‚ Дьюла младшиЙ,0.793,АНДРАЩ!_[_›Ё_Ап‹іга'ізв_у)‚ Дьюла мл_адШпЙ
295,left,573,574,0,"АНДРЕЕВ, Алексапдр Игнатьевич",0.79,"‚АНДРЕЕВ, — Алексапдр Игпатьевич"
295,right,574,575,0,"АНДРЕЕВСКИЙ, Иван Ефимович",0.8,"‚АНДРЕЕВСКИЙ, Иван Ефимович"
296,left,575,575,0,АНДРЕЙ II,0.82,"АНДРЕЙ П,"
296,left,575,575,0,АНДРЕЙ АЛЕКСАНДРОВИЧ,0.83,АНДРЕЙ АЛЕКСАНДРОВИЧ
296,left,575,576,0,АНДРЕЙ БОГОЛЮБСКИЙ,0.833,АНДРЕЙ БОГОЛЮБСКИЙ
296,right,576,576,0,АНДРЕЙИ ВАСИЛЬЕВИЧ МЕНЬШОН,0.839,АНДРЕЙ ВАСИЛЬЕВИЧ МЕНЬШОЙ
296,right,576,576,0,АНДРЕЙ ВЛАДИМИРОВИЧ ДОБРЫЙ,0.835,АНДРЕЙ ВЛАДИМИРОВИЧ ДОБРЫЙ
296,right,576,576,0,АНДРЕЙ ИЗ ДУБЫ,0.833,АНДРЕЙ ИЗ ДУБЫ
296,right,576,576,0,АНДРЕЙ ОЛЬ!ГЕРДОВИЧ,0.808,АНДРЕЙ ОЛЬ!ГЕРДОВИЧ
296,right,576,577,0,АНДРЕЙ ЯРОСЛАВИЧ,0.838,АНДРЕЙ ЯРОСЛАВИЧ
296,left,575,575,0,АНДРЁЕВСКИЙ ФЛАГ,0.816,`АНДРЁЕВСКИЙ — ФЛАГ
296,right,576,576,0,АНДРЁЙ ВАСИЛЬЕВИЧ БОЛЫШОЙ,0.831,`АНДРЁЙ ВАСИЛЬЕВИЧ БОЛЫШОЙ —
297,right,578,579,0,АНДРОНИКОВ МОНАСТЫРЬ,0.836,"АНДРОНИКОВ — МОНАСТЫРЬ,"
297,left,577,577,0,"АНДРЕЮШКИН, Пахомий Иванович",0.796,"А НОНЕ РНЕЕЕ ЕЕ А ) е4) с АНДРЕЮШКИН, Пахомий Иванович Т7 АМА ОО ”\ В Н"
297,left,577,577,0,АНДРИСК,0.803,"АНДРИСК /10 - ""/-9 т /ъ т"
297,left,577,577,0,АНДРОНИК,0.826,'АНДРОНИК
297,left,577,578,0,АНДРОНИК II Старший,0.773,- 1 аКЕ 1 А. Н - ж
297,left,577,577,0,АНДРОНИК I,0.781,А. 1
298,left,579,580,0,АНДРОНОВСКАЯ КУЛЬТУРА,0.835,АНДРОНОВСКАЯ КУЛЬТУРА
298,right,580,580,0,АНДРОСОВ,0.838,"АНДРОСОВ,"
298,right,580,580,0,АНДРУСОВСКОЕ ПЕРЕМИРИЕ,0.837,АНДРУСОВСКОЕ ПЕРЕМИРИЕ
298,right,580,581,0,АНДХРА,0.836,АНДХРА
298,left,579,579,0,АНДРОННИКОВ,0.845,АНДРОННИКОВ
299,left,581,581,0,АНДХРА,0.83,АНДХРА
299,left,581,582,0,АНДХРАДЕША,0.83,АНДХРАДЕША —
299,right,582,582,0,«АНДЭС АМСОРЬЯ»,0.832,«АНДЭС АМСОРЬЯ»
299,right,582,582,0,АНЖУ,0.836,АНЖУ
299,right,582,583,0,АНЖУЙСКАЯ ДИНАСТИЯ,0.834,АНЖУЙСКАЯ ДИНАСТИЯ
300,left,583,583,0,"АН ЗЫОНГ, Тхук Фан",0.821,"АН ЗЫОНГ, Тхук Фан ("
300,left,583,583,0,АНЗЮС,0.838,АНЗЮС
300,left,583,584,0,АНИ,0.85,АНИ
300,right,584,584,0,АНИБА,0.847,АНИБА
300,right,584,587,0,АНИЙСКОЕ ЦАРСТВО .,0.819,АНИЙСКОЕ ЦАРСТВО .
302,left,587,588,0,АНИМИЗМ,0.845,АНИМИЗМ
302,right,588,588,0,"АНИСИМОВ, Николай Андреевич (",0.799,"АНИСИМОВ, Николай Андреевич ("
302,left,587,587,0,АНИКЕЁТ,0.837,АНИКЕЁТ
302,right,588,589,0,АНИТТАС -,0.832,АНИТТАС -
303,left,589,589,0,АНК МАРЦИЙ,0.848,АНК МАРЦИЙ
303,left,589,589,0,АНКАРА,0.838,АНКАРА
303,left,589,589,0,АНКАРСКИЙ ДОГОВОР 1926 -,0.831,АНКАРСКИЙ ДОГОВОР 1926 -
303,left,589,589,0,АНКЕР,0.832,АНКЕР
303,left,589,589,0,АНКВЕТИЛЬ-ДЮПЕРРОН,0.842,АНКЕТИЛЬ-ДЮПЕРРОН
303,left,589,590,0,АНКОЛЕ-,0.825,АНКОЛЕ-
303,right,590,590,0,АНКОНА,0.844,АННКОНА
303,right,590,590,0,АННА АВСТРННСКАА,0.841,АННА АВСТРИЙСКАЯ
303,left,589,589,0,АНКАРСКОЕ СОГЛАШЕЁНИЕ — 1921,0.837,АНКАРСКОЕ СОГЛАШЕЁНИЕ — 1921
303,right,590,590,0,АНЛУНД,0.817,`АНЛУНД_
304,left,591,591,0,АННА ПВАНОВНА,0.855,АННА ИПВАНОВНА
304,left,591,591,0,АННА КОМНИНА,0.85,АННА КОМНИНА
304,left,591,591,0,АННА ЛЕОПОЛЬДОВНА,0.841,АННА ЛЕОПОЛЬДОВНА
304,left,591,592,0,АННА СТЮАРТ {,0.829,АННА СТЮАРТ {
304,right,592,592,0,АННАЛИСТЫ,0.842,АННАЛИСТЫ
304,right,592,592,0,ANNALES REGNI FRANCORUM,0.812,АММАГЕ$ ВЕСМ! гнАырОВпМ
304,right,592,593,0,АННАЛЫ,0.838,АННАЛЫ
305,left,593,593,0,АННАЛЫ ТУТМОСА III,0.837,АННАЛЫ ТУТМОСА 1 .
305,left,593,593,0,АННАМ,0.849,АННАМ .
305,left,593,594,0,«АННАМ ТИ ЛЫОК»,0.832,«АННАМ ТИ ЛЫОК» (‹
305,right,594,594,0,АННЁКСИЯ,0.842,АННЁКСИЯ
305,right,594,595,0,"АННЕНКОВ, Борис Владимирович",0.803,"АННЕНКОВ, Борис Владимирович"
305,left,593,593,0,«АННАЛЫ»,0.816,«АННАЛЬ» -
305,left,593,593,0,«АННАЛЫ ЛАОСА»,0.801,’‹-‹.1-\_ й„}і_А НЬ[ ЛАОСА» -
305,right,594,594,0,АННАМО-ФРАНКО-ИСПАНСКИЙ ДОГОВОР 1862,0.824,АННАМО-ФРАНКО-ИСПАНСКИЙ ДОГОВОР 1862 -
305,right,594,594,0,АННАТЫ,0.808,"`АННАТЫ,"
305,right,594,594,0,АННЕКЕ,0.807,о* У КАЛЕ 9 * АННЕКЕ тчЭ т ин ТА т в т ог `
306,left,595,595,0,"АННЕНКОВ, Павел Васильевич (",0.813,"АННЕНКОВ, Павел Васильевич ("
306,left,595,595,0,"АННЕНСКИЙ, Николай Федорович",0.814,"АННЕНСКИЙ, Николай Федорович"
